Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Size (product.metafields.shopify.size),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
faux-georgette-embroidered-lehenga-with-sequins-work-for-festive-bridal-wear,Emerald  Floral Embroidered Velvet Lehenga Set with Sequin and Zari Work,"<h3 data-end=""522"" data-start=""493""><br></h3>
<p class="""" data-end=""155"" data-start=""131""><strong data-end=""153"" data-start=""131"">👗 Lehenga Details</strong></p>
<ul data-end=""299"" data-start=""156"">
<li class="""" data-end=""182"" data-start=""156"">
<p class="""" data-end=""182"" data-start=""158"">Fabric: Faux Georgette</p>
</li>
<li class="""" data-end=""216"" data-start=""183"">
<p class="""" data-end=""216"" data-start=""185"">Work: Embroidery sequins work</p>
</li>
<li class="""" data-end=""240"" data-start=""217"">
<p class="""" data-end=""240"" data-start=""219"">Type: Semi-stitched</p>
</li>
<li class="""" data-end=""299"" data-start=""241"">
<p class="""" data-end=""299"" data-start=""243"">Comes with cancan and canvas patta for graceful volume</p>
</li>
</ul>
<p class="""" data-end=""324"" data-start=""301""><strong data-end=""322"" data-start=""301"">👚 Blouse Details</strong></p>
<ul data-end=""416"" data-start=""325"">
<li class="""" data-end=""351"" data-start=""325"">
<p class="""" data-end=""351"" data-start=""327"">Fabric: Faux Georgette</p>
</li>
<li class="""" data-end=""385"" data-start=""352"">
<p class="""" data-end=""385"" data-start=""354"">Work: Embroidery sequins work</p>
</li>
<li class="""" data-end=""416"" data-start=""386"">
<p class="""" data-end=""416"" data-start=""388"">Type: unstitched</p>
</li>
</ul>
<p class="""" data-end=""442"" data-start=""418""><strong data-end=""440"" data-start=""418"">🧣 Dupatta Details</strong></p>
<ul data-end=""503"" data-start=""443"">
<li class="""" data-end=""469"" data-start=""443"">
<p class="""" data-end=""469"" data-start=""445"">Fabric: Faux Georgette</p>
</li>
<li class="""" data-end=""503"" data-start=""470"">
<p class="""" data-end=""503"" data-start=""472"">Work: Embroidery sequins work</p>
</li>
</ul>",Gagan Trends,Uncategorized,Lehenga,"#AffordableLehengas, #BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga, #EthnicFashion, #festival, #FestiveFashion, #FloralLehenga, #HaldiOutfit",true,STICHING,SEMI-STICHING,,SIZE,XS,,,,,GT-1697 GREEN-1,0.0,,0,deny,manual,2678.00,5400.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6264953303460857583_y_1.jpg?v=1760361043,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
faux-georgette-embroidered-lehenga-with-sequins-work-for-festive-bridal-wear,,,,,,,,,SEMI-STICHING,,,S,,,,,,0.0,,0,deny,manual,2678.00,5400.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6264953303460857582_y.jpg?v=1760361043,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-lehenga-with-sequins-work-for-festive-bridal-wear,,,,,,,,,SEMI-STICHING,,,M,,,,,,0.0,,0,deny,manual,2678.00,5400.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6264953303460857595_y_1.jpg?v=1760361043,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-lehenga-with-sequins-work-for-festive-bridal-wear,,,,,,,,,SEMI-STICHING,,,L,,,,,,0.0,,0,deny,manual,2678.00,5400.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6264953303460857594_y_2.jpg?v=1760361043,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-lehenga-with-sequins-work-for-festive-bridal-wear,,,,,,,,,SEMI-STICHING,,,XL,,,,,,0.0,,0,deny,manual,2678.00,5400.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6264953303460857593_y_1.jpg?v=1760361043,5,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-lehenga-with-sequins-work-for-festive-bridal-wear,,,,,,,,,SEMI-STICHING,,,2XL,,,,,,0.0,,0,deny,manual,2678.00,5400.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6264953303460857592_y.jpg?v=1760361043,6,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-lehenga-with-sequins-work-for-festive-bridal-wear,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,XS,,,,,GT-1697 GREEN-2,0.0,,0,deny,manual,3178.00,5400.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6264953303460857591_y.jpg?v=1760361043,7,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-lehenga-with-sequins-work-for-festive-bridal-wear,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,S,,,,,,0.0,,0,deny,manual,2678.00,5400.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6264953303460857590_y.jpg?v=1760361043,8,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-lehenga-with-sequins-work-for-festive-bridal-wear,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,M,,,,,,0.0,,0,deny,manual,2678.00,5400.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6264953303460857589_y.jpg?v=1760361043,9,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-lehenga-with-sequins-work-for-festive-bridal-wear,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,L,,,,,,0.0,,0,deny,manual,2678.00,5400.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-lehenga-with-sequins-work-for-festive-bridal-wear,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,XL,,,,,,0.0,,0,deny,manual,2678.00,5400.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-lehenga-with-sequins-work-for-festive-bridal-wear,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,2XL,,,,,,0.0,,0,deny,manual,2678.00,5400.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women-copy,Mint Green Floral Embroidered Net Lehenga Set with Mirror and Thread Work,"<h3 data-start=""493"" data-end=""522""><br></h3>
<h3 data-start=""422"" data-end=""449"" class="""">👗 Lehenga Highlights</h3>
<ul data-start=""450"" data-end=""574"">
<li data-start=""450"" data-end=""476"" class="""">
<p data-start=""452"" data-end=""476"" class="""">Fabric: Faux Georgette</p>
</li>
<li data-start=""477"" data-end=""518"" class="""">
<p data-start=""479"" data-end=""518"" class="""">Work: Embroidery with Sequin Cut Work</p>
</li>
<li data-start=""519"" data-end=""574"" class="""">
<p data-start=""521"" data-end=""574"" class="""">Type: Semi-Stitched for a comfortable, tailored fit</p>
</li>
</ul>
<h3 data-start=""576"" data-end=""599"" class="""">👚 Blouse Details</h3>
<ul data-start=""600"" data-end=""685"">
<li data-start=""600"" data-end=""626"" class="""">
<p data-start=""602"" data-end=""626"" class="""">Fabric: Faux Georgette</p>
</li>
<li data-start=""627"" data-end=""654"" class="""">
<p data-start=""629"" data-end=""654"" class="""">Work: Sequin Embroidery</p>
</li>
<li data-start=""655"" data-end=""685"" class="""">
<p data-start=""657"" data-end=""685"" class="""">Type:  Unstitched</p>
</li>
</ul>
<h3 data-start=""687"" data-end=""711"" class="""">🧣 Dupatta Details</h3>
<ul data-start=""712"" data-end=""766"">
<li data-start=""712"" data-end=""738"" class="""">
<p data-start=""714"" data-end=""738"" class="""">Fabric: Faux Georgette</p>
</li>
<li data-start=""739"" data-end=""766"" class="""">
<p data-start=""741"" data-end=""766"" class="""">Work: Sequin Embroidery</p>
</li>
</ul>",Gagan Trends,Uncategorized,Lehenga,"#BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga",true,STICHING,SEMI-STICHING,,SIZE,XS,,,,,GT-1729  GREEN-1,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6192933402055919818_y.jpg?v=1760110717,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women-copy,,,,,,,,,SEMI-STICHING,,,S,,,,,,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6192933402055919820_y.jpg?v=1760110717,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women-copy,,,,,,,,,SEMI-STICHING,,,M,,,,,,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6192933402055919819_y.jpg?v=1760110718,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women-copy,,,,,,,,,SEMI-STICHING,,,L,,,,,,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6192933402055919824_y.jpg?v=1760110717,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women-copy,,,,,,,,,SEMI-STICHING,,,XL,,,,,,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6192933402055919822_y.jpg?v=1760110717,5,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women-copy,,,,,,,,,SEMI-STICHING,,,2XL,,,,,,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6192933402055919823_y.jpg?v=1760110717,6,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women-copy,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,XS,,,,,GT-1729  GREEN-2,0.0,,0,deny,manual,3643.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6192933402055919821_y.jpg?v=1760110717,7,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women-copy,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,S,,,,,,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women-copy,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,M,,,,,,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women-copy,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,L,,,,,,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women-copy,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,XL,,,,,,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women-copy,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,2XL,,,,,,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women,Floral Embroidered Net Lehenga Set with Mirror Work,"<h3 data-start=""493"" data-end=""522""><br></h3>
<h3 data-start=""422"" data-end=""449"" class="""">👗 Lehenga Highlights</h3>
<ul data-start=""450"" data-end=""574"">
<li data-start=""450"" data-end=""476"" class="""">
<p data-start=""452"" data-end=""476"" class="""">Fabric: Faux Georgette</p>
</li>
<li data-start=""477"" data-end=""518"" class="""">
<p data-start=""479"" data-end=""518"" class="""">Work: Embroidery with Sequin Cut Work</p>
</li>
<li data-start=""519"" data-end=""574"" class="""">
<p data-start=""521"" data-end=""574"" class="""">Type: Semi-Stitched for a comfortable, tailored fit</p>
</li>
</ul>
<h3 data-start=""576"" data-end=""599"" class="""">👚 Blouse Details</h3>
<ul data-start=""600"" data-end=""685"">
<li data-start=""600"" data-end=""626"" class="""">
<p data-start=""602"" data-end=""626"" class="""">Fabric: Faux Georgette</p>
</li>
<li data-start=""627"" data-end=""654"" class="""">
<p data-start=""629"" data-end=""654"" class="""">Work: Sequin Embroidery</p>
</li>
<li data-start=""655"" data-end=""685"" class="""">
<p data-start=""657"" data-end=""685"" class="""">Type:  Unstitched</p>
</li>
</ul>
<h3 data-start=""687"" data-end=""711"" class="""">🧣 Dupatta Details</h3>
<ul data-start=""712"" data-end=""766"">
<li data-start=""712"" data-end=""738"" class="""">
<p data-start=""714"" data-end=""738"" class="""">Fabric: Faux Georgette</p>
</li>
<li data-start=""739"" data-end=""766"" class="""">
<p data-start=""741"" data-end=""766"" class="""">Work: Sequin Embroidery</p>
</li>
</ul>",Gagan Trends,Uncategorized,Lehenga,"#BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga",true,STICHING,SEMI-STICHING,,SIZE,XS,,,,,GT-1729  RED-1,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6192933402055919817_y.jpg?v=1760110716,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women,,,,,,,,,SEMI-STICHING,,,S,,,,,GT-1729  RED-1,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6192933402055919816_y.jpg?v=1760110716,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women,,,,,,,,,SEMI-STICHING,,,M,,,,,,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6192933402055919828_y.jpg?v=1760110716,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women,,,,,,,,,SEMI-STICHING,,,L,,,,,,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6192933402055919827_y.jpg?v=1760110716,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women,,,,,,,,,SEMI-STICHING,,,XL,,,,,,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6192933402055919826_y.jpg?v=1760110716,5,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women,,,,,,,,,SEMI-STICHING,,,2XL,,,,,,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6192933402055919825_y.jpg?v=1760110716,6,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,XS,,,,,GT-1729  RED-2,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,S,,,,,GT-1729  RED-2,0.0,,0,deny,manual,3643.00,6899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,M,,,,,,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,L,,,,,,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,XL,,,,,,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-embroidered-sequin-lehenga-with-dupatta-semi-stitched-partywear-set-for-women,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,2XL,,,,,,0.0,,0,deny,manual,3143.00,6899.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-lehenga-set-with-real-mirror-stone-embroidery-festive-glam-look,Pastel Pink Multicolor Thread Embroidered Net Lehenga Set,"<h4 data-start=""239"" data-end=""267"">Product Description</h4>
<p data-start=""268"" data-end=""612"">Elevate your festive charm with this stunning faux georgette lehenga set, designed to make you shine with every step. Embellished with <strong data-start=""403"" data-end=""449"">real mirror, stone, and sequins embroidery</strong>, this outfit is perfect for weddings, receptions, or traditional occasions. The combination of rich textures and elegant detailing promises an unforgettable look.</p>
<h4 data-start=""614"" data-end=""642"">👗 Lehenga Highlights</h4>
<ul data-start=""643"" data-end=""771"">
<li data-start=""643"" data-end=""669"">
<p data-start=""645"" data-end=""669"">Fabric: Faux Georgette</p>
</li>
<li data-start=""670"" data-end=""719"">
<p data-start=""672"" data-end=""719"">Work: Real Mirror, Stone &amp; Sequins Embroidery</p>
</li>
<li data-start=""720"" data-end=""771"">
<p data-start=""722"" data-end=""771"">Style: Semi-stitched with Cancan &amp; Canvas Patta</p>
</li>
</ul>
<h4 data-start=""773"" data-end=""797"">👗 Blouse Details</h4>
<ul data-start=""798"" data-end=""905"">
<li data-start=""798"" data-end=""824"">
<p data-start=""800"" data-end=""824"">Fabric: Faux Georgette</p>
</li>
<li data-start=""825"" data-end=""874"">
<p data-start=""827"" data-end=""874"">Work: Real Mirror, Stone &amp; Sequins Embroidery</p>
</li>
<li data-start=""875"" data-end=""905"">
<p data-start=""877"" data-end=""905"">Type: 1.3 Meter Unstitched</p>
</li>
</ul>
<h4 data-start=""907"" data-end=""932"">👗 Dupatta Details</h4>
<ul data-start=""933"" data-end=""1002"">
<li data-start=""933"" data-end=""959"">
<p data-start=""935"" data-end=""959"">Fabric: Faux Georgette</p>
</li>
<li data-start=""960"" data-end=""1002"">
<p data-start=""962"" data-end=""1002"">Work: Real Mirror &amp; Sequins Embroidery</p>
</li>
</ul>",Gagan Trends,Uncategorized,Lehenga,"#AffordableLehengas, #BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga, #festival, #FestiveFashion, #FloralLehenga, #HaldiOutfit, #IndianWear, #LatestLehengaDesigns, #LehengaLove, #LehengaTrends2025, #Marrigeoutfeet, #MehendiLook, #MinimalLehenga, #MirrorWorkLehenga",true,STICHING,SEMI-STICHING,,SIZE,XS,,,,,GT-1653,0.0,,0,deny,manual,2912.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6314344856134205836_y.jpg?v=1760110716,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
faux-georgette-lehenga-set-with-real-mirror-stone-embroidery-festive-glam-look,,,,,,,,,SEMI-STICHING,,,S,,,,,,0.0,,0,deny,manual,2912.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6314344856134205837_y.jpg?v=1760110715,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-lehenga-set-with-real-mirror-stone-embroidery-festive-glam-look,,,,,,,,,SEMI-STICHING,,,M,,,,,,0.0,,0,deny,manual,2912.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6314344856134205838_y.jpg?v=1760110715,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-lehenga-set-with-real-mirror-stone-embroidery-festive-glam-look,,,,,,,,,SEMI-STICHING,,,L,,,,,,0.0,,0,deny,manual,2912.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6314344856134205839_y.jpg?v=1760110716,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-lehenga-set-with-real-mirror-stone-embroidery-festive-glam-look,,,,,,,,,SEMI-STICHING,,,XL,,,,,,0.0,,0,deny,manual,2912.00,5799.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-lehenga-set-with-real-mirror-stone-embroidery-festive-glam-look,,,,,,,,,SEMI-STICHING,,,2XL,,,,,,0.0,,0,deny,manual,2912.00,5799.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-lehenga-set-with-real-mirror-stone-embroidery-festive-glam-look,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,XS,,,,,GT-1654,0.0,,0,deny,manual,3412.00,5799.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-lehenga-set-with-real-mirror-stone-embroidery-festive-glam-look,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,S,,,,,,0.0,,0,deny,manual,2912.00,5799.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-lehenga-set-with-real-mirror-stone-embroidery-festive-glam-look,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,M,,,,,,0.0,,0,deny,manual,2912.00,5799.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-lehenga-set-with-real-mirror-stone-embroidery-festive-glam-look,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,L,,,,,,0.0,,0,deny,manual,2912.00,5799.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-lehenga-set-with-real-mirror-stone-embroidery-festive-glam-look,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,XL,,,,,,0.0,,0,deny,manual,2912.00,5799.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-lehenga-set-with-real-mirror-stone-embroidery-festive-glam-look,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,2XL,,,,,,0.0,,0,deny,manual,2912.00,5799.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
faux-georgette-lehenga-with-coding-sequins-real-mirror-work-semi-stitched-set,Silver Grey Mirror and Thread Embroidered Silk Lehenga Set,"<h3 data-end=""522"" data-start=""493""><br></h3>
<p data-start=""196"" data-end=""277"" class=""""><strong data-start=""196"" data-end=""277"">✨ Mirror Magic: Faux Georgette Lehenga with Coding Sequins &amp; Real Mirror Work</strong></p>
<p data-start=""279"" data-end=""303"" class=""""><strong data-start=""279"" data-end=""301"">👗 Lehenga Details</strong></p>
<ul data-start=""304"" data-end=""466"">
<li data-start=""304"" data-end=""346"" class="""">
<p data-start=""306"" data-end=""346"" class="""">Fabric: Premium Quality Faux Georgette</p>
</li>
<li data-start=""347"" data-end=""421"" class="""">
<p data-start=""349"" data-end=""421"" class="""">Work: Coding Sequins and Real Mirror Work with Cancan and Canvas Patta</p>
</li>
<li data-start=""422"" data-end=""466"" class="""">
<p data-start=""424"" data-end=""466"" class="""">Type: Semi-stitched </p>
</li>
<li data-start=""422"" data-end=""466"" class="""">
<p data-start=""424"" data-end=""466"" class=""""><strong data-start=""468"" data-end=""489"">👚 Blouse Details</strong></p>
</li>
</ul>
<ul data-start=""492"" data-end=""697"">
<li data-start=""492"" data-end=""534"" class="""">
<p data-start=""494"" data-end=""534"" class="""">Fabric: Premium Quality Faux Georgette</p>
</li>
<li data-start=""535"" data-end=""580"" class="""">
<p data-start=""537"" data-end=""580"" class="""">Work: Coding Sequins and Real Mirror Work</p>
</li>
<li data-start=""581"" data-end=""622"" class="""">
<p data-start=""583"" data-end=""622"" class="""">Type: Unstitched <br></p>
</li>
</ul>
<p data-start=""699"" data-end=""723"" class=""""><strong data-start=""699"" data-end=""721"">🧣 Dupatta Details</strong></p>
<ul data-start=""724"" data-end=""802"">
<li data-start=""724"" data-end=""766"" class="""">
<p data-start=""726"" data-end=""766"" class="""">Fabric: Premium Quality Faux Georgette</p>
</li>
<li data-start=""767"" data-end=""802"" class="""">
<p data-start=""769"" data-end=""802"" class="""">Work: Coding Sequins Embroidery</p>
</li>
</ul>
<p data-start=""804"" data-end=""966"" class=""""><strong data-start=""804"" data-end=""966"">💃 Sparkle with every step in this dazzling faux georgette lehenga. A perfect pick for receptions, mehendi, and festive galas—order now and own the spotlight!</strong></p>",Gagan Trends,Uncategorized,Lehenga,"#AffordableLehengas, #BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga, #FestiveFashion, #HaldiOutfit, #IndianWear, #LatestLehengaDesigns, Latest Lehenga 2025",true,STICHING,SEMI-STICHING,,SIZE,XS,,,,,GT-1751,0.0,,0,deny,manual,3699.00,6958.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6107207001584028543_y.jpg?v=1760110715,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
